days.since.hatching	length
0	0.009132201
0	0.008635049
0	0.00996103
0	0.008547363
0	0.008913908
0	0.008429374
0	0.009397779
0	0.010032385
0	0.009708992
0	0.009908835
0	0.010121474
0	0.009512207
0	0.009758559
0	0.009317522
0	0.008717305
0	0.008741309
0	0.008847437
0	0.008679285
0	0.009231019
0	0.008667064
0	0.008171492
0	0.008222082
0	0.008240881
0	0.00886709
0	0.008798072
0	0.008777217
0	0.008834778
0	0.008665841
0	0.00867431
0	0.008975104
0	0.00849362
0	0.008518154
0	0.008719448
0	0.008298803
0	0.008834416
0	0.009195041
0	0.008688097
0	0.008823087
0	0.008967494
0	0.009258237
0	0.00886925
0	0.008801936
0	0.009141302
0	0.009316871
0	0.008991209
0	0.008387093
0	0.009343681
1	0.010227919
1	0.012079039
1	0.010071068
1	0.011922825
1	0.012055603
1	0.01209601
1	0.011908741
1	0.011532161
1	0.011154629
1	0.010811853
1	0.010997098
1	0.01107537
1	0.010426505
1	0.011314608
1	0.010818215
1	0.010843562
1	0.011933612
1	0.009285727
1	0.009738678
1	0.009912396
1	0.009972396
1	0.009699795
1	0.009851182
1	0.009300806
1	0.009596028
1	0.009850828
1	0.012151746
1	0.010970968
1	0.011321288
1	0.00984644
1	0.011506926
1	0.011818081
1	0.00953676
1	0.010080159
1	0.009616869
1	0.009930407
1	0.010130862
1	0.011371756
1	0.009726186
1	0.010722272
1	0.010861388
1	0.010343132
1	0.010172039
1	0.010304459
1	0.00991297
1	0.012071753
1	0.01138506
1	0.01121774
1	0.010853702
1	0.009605793
1	0.010761651
1	0.009470011
1	0.009217166
1	0.010212779
1	0.010332008
1	0.010316107
1	0.009263481
1	0.008517337
1	0.009679705
1	0.010318014
1	0.00980017
1	0.009649274
1	0.00974542
1	0.009585955
1	0.00981634
1	0.01346259
1	0.009697416
0	0.0102906
0	0.009069772
0	0.010454411
0	0.011535662
0	0.009273471
0	0.008219737
0	0.009889063
0	0.009761762
0	0.010189823
0	0.010692599
1	0.009556138
1	0.009162385
1	0.009193969
1	0.00983331
1	0.009349712
1	0.009097169
1	0.01131942
1	0.00846403
1	0.00935639
1	0.009429569
1	0.008892163
2	0.012650311
2	0.012557541
2	0.009853374
2	0.014747283
2	0.013937293
2	0.013914725
2	0.01525291
2	0.014486392
2	0.014536349
2	0.013780673
2	0.014106713
2	0.014901024
2	0.019847978
2	0.011729699
2	0.014910726
2	0.01246342
2	0.009292597
2	0.012867237
2	0.015098182
2	0.010367807
2	0.012864322
2	0.011577529
2	0.011156282
2	0.010291512
2	0.011907976
2	0.012940862
2	0.012203774
2	0.012546428
2	0.011637071
2	0.012312474
2	0.012431968
2	0.012125864
2	0.012218744
2	0.012749138
2	0.012305748
2	0.012208664
2	0.01188563
2	0.014087222
2	0.012982821
2	0.013548606
2	0.013800287
2	0.014345413
2	0.014473718
2	0.014447598
2	0.012713468
2	0.012430811
2	0.013278431
2	0.011395444
2	0.012753411
2	0.01273528
2	0.012393163
2	0.008889997
2	0.010531859
2	0.009809544
2	0.010003028
2	0.010216574
1	0.01247778
1	0.010996785
1	0.010451144
1	0.010923588
1	0.012346622
1	0.012676505
1	0.010478217
1	0.010264514
1	0.009868582
2	0.013728037
2	0.013778451
2	0.014051048
2	0.012810611
2	0.013096091
2	0.013927424
2	0.01202376
2	0.011465497
4	0.018567905
4	0.019021531
4	0.018754758
4	0.018823754
4	0.01876804
4	0.01897633
4	0.018347404
4	0.014394688
4	0.013915572
4	0.018670973
4	0.018445732
4	0.017092697
4	0.016639812
4	0.017472501
4	0.016298608
4	0.01651846
4	0.01844863
4	0.016662716
4	0.015145024
4	0.015004005
4	0.010934341
4	0.016981878
4	0.012016531
4	0.01009348
4	0.013565585
4	0.012193414
4	0.013283808
4	0.015138981
4	0.013423165
4	0.012046844
4	0.013147603
4	0.015070416
4	0.013165472
4	0.013151913
4	0.017286016
4	0.016650254
4	0.017701962
4	0.023514774
4	0.018815846
4	0.017347982
4	0.022152392
4	0.018143211
4	0.021733216
4	0.017112373
4	0.018166986
4	0.015296874
4	0.01401396
4	0.018463457
4	0.017645913
4	0.016707357
4	0.013385079
4	0.016007756
4	0.009716941
4	0.009644867
4	0.009302208
4	0.015766573
4	0.015681116
4	0.010170113
4	0.019169859
4	0.009372255
4	0.011435571
4	0.012002216
4	0.013643136
4	0.007745755
4	0.010753274
4	0.010932535
4	0.011143685
4	0.00882278
4	0.017365034
4	0.013865761
4	0.012627783
4	0.016520664
4	0.01065406
4	0.017813482
4	0.018663435
4	0.010006194
4	0.017253101
4	0.013770245
4	0.012364695
4	0.011100198
3	0.01853155
3	0.017858926
3	0.016923449
3	0.018092492
3	0.01761402
3	0.017972969
3	0.01779398
3	0.00935744
3	0.017800332
3	0.019189484
4	0.017414286
4	0.016870218
4	0.01553251
4	0.017669144
4	0.015992782
4	0.016516645
4	0.017400759
4	0.016512881
4	0.015193582
4	0.014810581
5	0.013642509
5	0.022414779
5	0.013328187
5	0.013085753
5	0.022353215
5	0.022438497
5	0.025835075
5	0.022222428
5	0.022246782
5	0.02211112
5	0.01168393
5	0.011200794
5	0.010997724
5	0.012963034
5	0.010508949
5	0.013593677
5	0.012848023
5	0.013410458
5	0.013217083
5	0.012580803
5	0.01113685
5	0.014483486
5	0.019093575
5	0.020355499
5	0.019970427
5	0.025317516
5	0.02569357
5	0.023650012
5	0.025866117
5	0.022996201
5	0.022569087
5	0.021507183
5	0.024899973
5	0.023652202
5	0.015531345
5	0.017813024
5	0.016362581
5	0.018559806
5	0.020722079
5	0.016712814
5	0.014899843
5	0.025447377
5	0.021936388
5	0.024196485
5	0.022539116
5	0.01751185
5	0.022871747
4	0.020191514
4	0.018215444
4	0.017626071
4	0.022049139
4	0.015968509
5	0.020053612
5	0.023359559
5	0.017575649
5	0.017645835
5	0.017941651
5	0.022624749
5	0.022345357
5	0.022636581
5	0.020738007
5	0.016819202
5	0.017392499
5	0.016635754
5	0.017168604
5	0.017838778
5	0.016549829
5	0.016135546
5	0.017626834
5	0.016581143
6	0.024597084
6	0.023644444
6	0.025231982
6	0.021751514
6	0.027617468
6	0.024612272
6	0.026838097
6	0.023596528
6	0.024508515
6	0.026083241
6	0.020720106
6	0.021588221
6	0.020416686
6	0.020197518
6	0.020519271
6	0.020976744
6	0.02085191
6	0.02090151
6	0.021105739
6	0.013537093
6	0.014675433
6	0.013891279
6	0.014610977
6	0.012392434
6	0.013272456
6	0.011091335
6	0.013674037
6	0.012555683
6	0.014073013
6	0.013495574
6	0.027512502
6	0.011733359
6	0.02347816
6	0.022737081
6	0.023490799
6	0.025643262
6	0.022870872
6	0.026349011
6	0.024900901
6	0.023779686
6	0.02393835
6	0.023309472
6	0.026839644
6	0.021794592
6	0.022910396
6	0.01830562
6	0.024932158
6	0.024812837
6	0.017023621
6	0.016806543
6	0.023074964
6	0.019827122
6	0.024498756
6	0.009723053
6	0.022732317
6	0.025531073
6	0.026315465
6	0.023505454
6	0.026014326
6	0.025018251
6	0.024575563
6	0.025264494
5	0.02569093
5	0.02251998
5	0.021405999
5	0.023717834
5	0.026274064
5	0.021290682
5	0.026766661
5	0.023161
5	0.022576013
6	0.019782398
6	0.028183697
6	0.025903551
6	0.022287545
6	0.01660945
6	0.027502582
6	0.02830736
7	0.028978137
7	0.027039311
7	0.027983188
7	0.030884974
7	0.029573614
7	0.049114194
7	0.032320963
7	0.03027436
7	0.021436419
7	0.020730156
7	0.020069243
7	0.021013691
7	0.019289819
7	0.01919818
7	0.020776367
7	0.01504558
7	0.013670384
7	0.015202615
7	0.013822623
7	0.013288264
7	0.01324236
7	0.012802036
7	0.014089249
7	0.023282107
7	0.025555447
7	0.021795163
7	0.024350982
7	0.025688154
7	0.022922671
7	0.028157645
7	0.022433455
7	0.025747416
7	0.031549077
7	0.029864984
7	0.011418009
7	0.021656517
7	0.024195137
7	0.014983587
7	0.022162031
7	0.01361174
7	0.026673025
7	0.022359657
7	0.028407979
7	0.02393433
7	0.032492148
7	0.03107701
7	0.028800189
7	0.012896064
7	0.032118605
7	0.031956793
7	0.029469025
7	0.033960962
7	0.031611098
7	0.029741308
6	0.035188939
6	0.029753793
6	0.03089337
6	0.028193089
6	0.030052742
6	0.031208545
6	0.032562734
6	0.032488505
6	0.025578658
7	0.035958598
7	0.02378565
7	0.034793634
7	0.035898352
7	0.03401874
7	0.032199092
7	0.035141165
8	0.029804495
8	0.029307841
8	0.031190947
8	0.032489324
8	0.031528463
8	0.030897825
8	0.02725297
8	0.03194714
8	0.028544956
8	0.019838653
8	0.022632815
8	0.021567532
8	0.023474877
8	0.022546929
8	0.021521565
8	0.022086791
8	0.021441993
8	0.020217743
8	0.022078384
8	0.021717502
8	0.015234899
8	0.015144045
8	0.012172276
8	0.013126474
8	0.012820866
8	0.015490949
8	0.014601561
8	0.015128153
8	0.014656313
8	0.014774604
8	0.014876342
8	0.023779362
8	0.026315974
8	0.023478757
8	0.025207898
8	0.022421896
8	0.058564964
8	0.027742717
8	0.025646905
8	0.063870983
8	0.030102293
8	0.025451013
8	0.023382467
8	0.024278641
8	0.022285465
8	0.021363566
8	0.024967357
8	0.019888789
8	0.023638158
8	0.027962179
8	0.024936671
8	0.035683102
8	0.011874314
8	0.027539011
8	0.032593696
8	0.029056875
8	0.027215637
8	0.02820362
7	0.030804374
7	0.028935762
7	0.028492179
7	0.021558052
7	0.030236742
7	0.023728125
7	0.029556489
7	0.026083097
7	0.028082984
8	0.028196198
8	0.031359625
8	0.029159554
8	0.022492539
8	0.030464264
8	0.034098247
8	0.033568351
8	0.033419176
8	0.034452315
10	0.052135973
10	0.047654211
10	0.043824708
10	0.043722124
10	0.047076476
10	0.041390025
10	0.026528146
10	0.040667307
10	0.042359445
10	0.043091178
10	0.042914146
10	0.043608806
10	0.032317804
10	0.03079631
10	0.032714278
10	0.03144609
10	0.033286306
10	0.029990072
10	0.032622556
10	0.02683739
10	0.027433789
10	0.019767911
10	0.02132686
10	0.021972304
10	0.00929708
10	0.0217915
10	0.028242478
10	0.019905926
10	0.027715822
10	0.022029684
10	0.022382518
10	0.026570713
10	0.019446598
10	0.043793902
10	0.03993131
10	0.045767721
10	0.034729061
10	0.037111257
10	0.049457318
10	0.050428985
10	0.03700264
10	0.037299641
10	0.03665346
10	0.037912288
10	0.033838189
10	0.036530493
10	0.034185078
10	0.052605374
10	0.052808843
10	0.052667424
10	0.060243882
10	0.060395763
9	0.044602015
9	0.049374181
9	0.04657457
9	0.044598843
9	0.030864731
9	0.045699306
9	0.043516112
9	0.035679653
9	0.042658511
9	0.045269538
9	0.04448718
9	0.046899168
9	0.044571487
9	0.044610474
9	0.044320234
9	0.044525889
10	0.052426832
10	0.052037261
10	0.02593315
10	0.051460857
10	0.037065948
10	0.048428249
11	0.03405854
11	0.034748888
11	0.036035862
11	0.033941049
11	0.040823054
11	0.039305724
11	0.031823248
11	0.03537397
11	0.035024972
11	0.039598443
11	0.035278312
11	0.035430532
11	0.030380833
11	0.032362085
11	0.034634245
11	0.037055217
11	0.028806811
11	0.02928353
11	0.028766848
11	0.035847519
11	0.027949346
11	0.028668264
11	0.033216292
11	0.032744549
11	0.030096888
11	0.035910964
11	0.034530742
11	0.023298288
11	0.02476617
11	0.033568882
11	0.026947065
11	0.041039442
11	0.025723967
11	0.029666965
11	0.046178158
11	0.033110168
11	0.03955555
11	0.031639737
11	0.038233048
11	0.035152496
11	0.031445668
11	0.046196767
11	0.033986297
11	0.031863924
11	0.037565578
11	0.030361382
11	0.035782643
11	0.028618578
11	0.034203702
11	0.05674335
11	0.051252715
11	0.043462344
11	0.05113412
11	0.055921398
11	0.050176663
11	0.053931203
10	0.0417649
10	0.049178795
10	0.041377313
10	0.047122006
10	0.04483091
10	0.043845107
11	0.043925262
11	0.039556215
11	0.048943123
11	0.046819447
11	0.046179958
11	0.040946658
11	0.049188054
12	0.039620436
12	0.039611775
12	0.038940681
12	0.040415574
12	0.040934666
12	0.031772556
12	0.035269756
12	0.029548603
12	0.031507784
12	0.034771528
12	0.031458841
12	0.029857946
12	0.029327595
12	0.026618578
12	0.026127618
12	0.027476249
12	0.031569597
12	0.028818813
12	0.049592506
12	0.044756063
12	0.037419875
12	0.045676232
12	0.033425074
12	0.038272709
12	0.054315763
12	0.052131789
12	0.053140116
12	0.049658338
12	0.051962226
12	0.052760704
11	0.039871429
11	0.047820608
11	0.048951577
11	0.044445008
12	0.042614442
12	0.034362447
12	0.047175004
12	0.046407982
12	0.040805997
13	0.040581309
13	0.029196482
13	0.029630812
13	0.024205979
13	0.028452115
13	0.027792934
13	0.028489697
13	0.029576991
13	0.025144386
13	0.024061768
13	0.030553831
13	0.033148218
13	0.031664346
13	0.02717344
13	0.031055498
13	0.035719969
13	0.034192653
13	0.034924838
13	0.032512101
13	0.035594824
13	0.036079152
13	0.023461723
13	0.030645072
13	0.034008424
13	0.041007248
13	0.031314706
13	0.043666287
13	0.02939364
13	0.021399022
13	0.030390662
13	0.05141527
13	0.049023408
13	0.051054082
13	0.046070885
12	0.041012115
12	0.039846396
12	0.036283229
12	0.041301775
12	0.034503282
13	0.036682087
13	0.040765217
13	0.036233118
13	0.040975035
13	0.036860167
14	0.033014408
14	0.041077933
14	0.034988426
14	0.039990774
14	0.035707913
14	0.038437027
14	0.040164842
14	0.034972263
14	0.035585936
14	0.034599415
14	0.035341494
14	0.035687288
14	0.036149284
14	0.026358515
14	0.029129325
14	0.050142742
14	0.027857852
14	0.033657617
14	0.0255872
14	0.028918363
14	0.028694286
14	0.030916683
14	0.030844801
14	0.042324283
14	0.03396335
14	0.030074199
14	0.043798694
14	0.038213461
14	0.032336876
14	0.032760823
14	0.040610052
14	0.027578653
14	0.029166997
14	0.038925394
14	0.037585082
14	0.049769205
14	0.054876802
14	0.054513933
13	0.023890362
13	0.032435989
13	0.042087016
13	0.043293406
13	0.032674696
14	0.04251534
14	0.043662062
14	0.041567803
14	0.042827498
14	0.048903473
14	0.030753838
14	0.039926858
15	0.034963767
15	0.036730521
15	0.032791534
15	0.039145481
15	0.032019776
15	0.034521629
15	0.036354524
15	0.04190475
15	0.025563014
15	0.037598543
15	0.029445238
15	0.033197309
15	0.031052203
15	0.034543648
15	0.030234321
15	0.027557004
15	0.033105076
15	0.030134717
15	0.030356646
15	0.029968332
15	0.039598697
15	0.028727184
15	0.030485943
15	0.037898672
15	0.040196277
15	0.036178882
15	0.044325985
15	0.030024014
15	0.030851587
15	0.029696098
15	0.038900313
15	0.038202779
15	0.051484874
15	0.056524034
15	0.058887301
15	0.050936957
15	0.052713163
15	0.050217679
14	0.040784603
14	0.036692442
14	0.030513075
14	0.03970514
14	0.043203856
14	0.048017588
15	0.042783918
15	0.035776715
15	0.043814634
15	0.039286847
15	0.037548226
16	0.036921014
16	0.037378952
16	0.045030243
16	0.034903131
16	0.039598759
16	0.040217464
16	0.041393252
16	0.041271482
16	0.046806443
16	0.024878968
16	0.045214667
16	0.03509616
16	0.035755608
16	0.035492298
16	0.035332819
16	0.036954366
16	0.032448905
16	0.037270031
16	0.028521835
16	0.035037993
16	0.038493199
16	0.03208701
16	0.028242646
16	0.030032414
16	0.034249148
16	0.052143546
16	0.054170056
16	0.0211544
16	0.024549325
16	0.020201464
16	0.021920636
16	0.028508958
16	0.03497149
16	0.053119203
16	0.050897553
16	0.053860202
15	0.039216447
15	0.030817288
15	0.045349293
15	0.028823862
16	0.03512128
16	0.040796008
16	0.039862433
16	0.026043415
16	0.040383769
18	0.035987112
18	0.038212964
18	0.037598791
18	0.035752081
18	0.033469049
18	0.039492126
18	0.034036411
0	0.007849706
0	0.008518568
0	0.00850469
0	0.009185699
0	0.008775362
0	0.008809514
0	0.008916594
0	0.009716361
0	0.009295844
0	0.009540221
0	0.00983293
0	0.008047855
0	0.007992468
0	0.010375952
0	0.010217574
0	0.011052547
0	0.009720426
0	0.010195713
0	0.009518784
0	0.00967302
0	0.011092591
0	0.010632464
0	0.010099227
0	0.009773983
0	0.01047908
0	0.010057454
0	0.009992089
0	0.010111518
0	0.010128357
0	0.010661231
0	0.009423145
0	0.008870778
0	0.00920423
0	0.008905335
0	0.008807838
0	0.008683039
0	0.008288883
0	0.008502398
0	0.009174967
0	0.007917585
0	0.008791641
0	0.009832224
0	0.008814807
0	0.008974348
0	0.008138368
0	0.009603471
0	0.009095198
0	0.008855621
0	0.009330192
0	0.009589923
0	0.008241341
0	0.009008074
0	0.009118577
0	0.008412898
0	0.008826957
0	0.008439064
0	0.008795347
0	0.009352072
0	0.009065579
0	0.009287241
0	0.008712473
0	0.008856501
0	0.008887474
0	0.00953906
0	0.008933894
0	0.008698842
0	0.008605706
0	0.008887283
0	0.009989075
0	0.009684606
0	0.009601589
0	0.009625612
0	0.010367501
0	0.008724246
0	0.009686043
0	0.010293267
0	0.009609609
0	0.009817887
0	0.010101574
0	0.01073021
0	0.009712593
0	0.009108212
0	0.010803815
0	0.01056427
0	0.010537112
0	0.009478468
0	0.009939511
0	0.010309267
1	0.011202927
1	0.010834135
1	0.010396509
1	0.011078082
1	0.01176908
1	0.01040745
1	0.010938707
1	0.009295684
1	0.010392393
1	0.009222249
1	0.010082248
1	0.010037022
1	0.010402595
1	0.010793437
1	0.010427635
1	0.009718624
1	0.009360573
1	0.010166938
1	0.010118711
1	0.009607701
1	0.011360435
1	0.009860605
1	0.008972263
1	0.009589743
1	0.01047116
1	0.011197213
1	0.011201739
1	0.01083289
1	0.010541917
1	0.011246883
1	0.009971602
1	0.010000757
1	0.009726684
1	0.009409857
1	0.009718185
1	0.009033703
1	0.010197729
1	0.009792895
1	0.010156432
1	0.011448515
1	0.01135715
1	0.011419561
1	0.01205015
1	0.017685728
1	0.010951002
1	0.009064925
1	0.011565558
1	0.011387178
1	0.011757998
1	0.011988002
1	0.011383073
1	0.011730173
1	0.011147189
1	0.011321251
1	0.014029093
1	0.011788187
1	0.011873324
1	0.012076668
1	0.011511505
1	0.011151916
1	0.011647421
1	0.011090773
1	0.011308863
1	0.011840671
1	0.011462696
1	0.012069974
1	0.011053586
1	0.011046373
1	0.010887566
1	0.012151886
1	0.011092582
1	0.010614829
1	0.011931545
1	0.011288495
1	0.013064878
1	0.012820668
1	0.013143211
1	0.012174592
1	0.010904754
1	0.010874614
1	0.010938277
1	0.010703522
1	0.010842738
1	0.010324705
2	0.01372203
2	0.014340089
2	0.011961843
2	0.015207412
2	0.010311554
2	0.013531417
2	0.016508585
2	0.013956173
2	0.009440272
2	0.013442075
2	0.013672385
2	0.014486702
2	0.013650437
2	0.01345796
2	0.015140334
2	0.014862699
2	0.015154475
2	0.015380427
2	0.013955589
2	0.012705377
2	0.013634913
2	0.01358304
2	0.014619567
2	0.013976075
2	0.014032036
2	0.013670106
2	0.012848844
2	0.012940008
2	0.01456261
2	0.013092986
2	0.013643586
2	0.012873521
2	0.012237294
2	0.012731394
2	0.012133409
2	0.012154859
2	0.012840025
2	0.012531799
2	0.013173649
2	0.011706712
2	0.011792581
2	0.014239453
2	0.014423644
2	0.015058858
2	0.013749856
2	0.013569147
2	0.014610146
2	0.013266756
2	0.014672099
2	0.014556839
2	0.015013464
2	0.014145993
2	0.014396596
2	0.014398508
2	0.014575932
2	0.013920982
2	0.013339834
2	0.015154701
2	0.011494446
2	0.011980972
2	0.014214191
2	0.014819544
2	0.014330504
2	0.013163793
2	0.012917676
2	0.013903934
2	0.014676195
2	0.013462977
2	0.014377791
2	0.014379242
2	0.016212222
2	0.016385997
2	0.017050596
2	0.016016588
2	0.016185455
2	0.016127239
2	0.016320332
4	0.021273836
4	0.021625608
4	0.021870457
4	0.023458128
4	0.020981107
4	0.022001855
4	0.02606722
4	0.022177731
4	0.022505425
4	0.024497369
4	0.020315269
4	0.020825289
4	0.021827949
4	0.021578789
4	0.024342914
4	0.020009461
4	0.019247048
4	0.021449981
4	0.020217606
4	0.021852694
4	0.020643354
4	0.02197683
4	0.021234769
4	0.017639101
4	0.017553115
4	0.017280215
4	0.018201706
4	0.017373096
4	0.017480824
4	0.017899537
4	0.017681553
4	0.016220338
4	0.017589116
4	0.02033718
4	0.014682209
4	0.021146437
4	0.021420166
4	0.01408447
4	0.017397561
4	0.014557083
4	0.018844426
4	0.020254346
4	0.020344998
4	0.020566942
4	0.021597973
4	0.021690086
4	0.021587307
4	0.02135739
4	0.022984946
4	0.023170861
4	0.01404193
4	0.020938984
4	0.021977199
4	0.014911005
4	0.021350078
4	0.023952385
4	0.024358162
4	0.022076233
4	0.02446208
4	0.022075746
4	0.021928404
4	0.022665964
4	0.021427424
4	0.022556861
4	0.020996347
4	0.022273611
4	0.023019367
4	0.014380926
4	0.018223016
4	0.021813035
4	0.022659737
4	0.018296929
4	0.024020306
4	0.022639501
4	0.020311465
4	0.022656548
4	0.023866705
4	0.022795385
4	0.02207307
4	0.021864652
4	0.02316296
4	0.023444973
4	0.023254249
4	0.021586524
5	0.027051592
5	0.024361886
5	0.028990739
5	0.029963979
5	0.016673746
5	0.023879557
5	0.023540188
5	0.025432925
5	0.026753452
5	0.023569108
5	0.024711523
5	0.023386547
5	0.022022734
5	0.020471453
5	0.013817594
5	0.020570138
5	0.020113768
5	0.020811842
5	0.021351792
5	0.018937694
5	0.026037196
5	0.018465954
5	0.020657817
5	0.025388628
5	0.020542647
5	0.026799717
5	0.025245246
5	0.02357586
5	0.021584907
5	0.013595544
5	0.024776246
5	0.024152156
5	0.023889504
5	0.022982135
5	0.018837534
5	0.023775998
5	0.021177892
5	0.024299949
5	0.020593893
5	0.025604232
5	0.022521723
5	0.02440538
5	0.021082493
5	0.025410155
5	0.024001569
5	0.028698348
5	0.024454644
5	0.023714086
5	0.021177367
5	0.02306097
5	0.019187983
5	0.019055891
5	0.021409362
5	0.022171159
5	0.020608586
5	0.021143953
5	0.020666
5	0.022099837
5	0.020399919
5	0.019431473
6	0.03601295
6	0.036682898
6	0.038554679
6	0.035675206
6	0.01060866
6	0.035977332
6	0.029734562
6	0.03290725
6	0.029307002
6	0.03998785
6	0.034335179
6	0.039014949
6	0.036995243
6	0.028524184
6	0.036419226
6	0.034590557
6	0.037627309
6	0.036169504
6	0.03875045
6	0.026043226
6	0.024149517
6	0.018396175
6	0.030081185
6	0.023803841
6	0.024784261
6	0.032176334
6	0.027219608
6	0.029749231
6	0.028120988
6	0.026482317
6	0.02961118
6	0.032199401
6	0.03090695
6	0.02957065
6	0.034164557
6	0.026740701
6	0.026077823
6	0.026016637
6	0.022697988
6	0.020814432
6	0.022956176
6	0.027134589
6	0.026475392
6	0.023267006
6	0.025930294
6	0.026189001
6	0.027048666
6	0.024108559
6	0.022707696
6	0.029689694
6	0.032464755
6	0.028674867
6	0.026919111
6	0.024956518
6	0.023046153
6	0.024952333
6	0.024553516
6	0.03003508
6	0.025966472
6	0.025323068
6	0.025833111
6	0.025351824
7	0.038702987
7	0.03593099
7	0.045512671
7	0.036911278
7	0.045293964
7	0.03592602
7	0.035353424
7	0.027813948
7	0.034027417
7	0.028948899
7	0.049497993
7	0.035101214
7	0.027666701
7	0.02980228
7	0.028791234
7	0.047180735
7	0.029316415
7	0.035190817
7	0.033627654
7	0.0532073
7	0.034426137
7	0.03231259
7	0.036116146
7	0.031942548
7	0.03281596
7	0.020577844
7	0.020956382
7	0.0219758
7	0.01834636
7	0.023266101
7	0.02064108
7	0.020624136
7	0.014856682
7	0.023424059
7	0.02671025
7	0.026670065
7	0.021881349
7	0.026066193
7	0.020942641
7	0.024445773
7	0.023828681
7	0.026868906
7	0.024591901
7	0.022399491
7	0.028252324
7	0.029123229
7	0.026495314
7	0.025413626
7	0.028561326
7	0.023998018
7	0.025323843
7	0.027594999
7	0.027018237
7	0.026208038
7	0.02581587
7	0.026315469
7	0.026436236
7	0.022902339
7	0.022756914
7	0.023435297
7	0.028940808
7	0.020967609
7	0.023837668
7	0.020752584
7	0.020407165
7	0.02115587
8	0.036725799
8	0.040970607
8	0.047733325
8	0.045375361
8	0.040964247
8	0.043864789
8	0.042661293
8	0.031588384
8	0.030786026
8	0.029432533
8	0.0220762
8	0.027646238
8	0.030763017
8	0.033383238
8	0.034623548
8	0.029644385
8	0.018544243
8	0.021806199
8	0.01518474
8	0.021753568
8	0.022847775
8	0.024694474
8	0.015257542
8	0.027834298
8	0.014973921
8	0.021081441
8	0.022489811
8	0.025112579
8	0.024157748
8	0.022766483
8	0.023473712
8	0.024035044
8	0.020887037
8	0.022275183
8	0.026342644
8	0.025151659
8	0.031403461
8	0.023503679
8	0.024151662
8	0.027496761
8	0.02718938
8	0.029579616
8	0.030062623
8	0.022139691
8	0.027779833
8	0.022689872
8	0.023469351
8	0.023222256
8	0.022541412
8	0.025439918
8	0.023464471
8	0.021871485
8	0.021742488
8	0.0191805
8	0.021966037
8	0.0219477
8	0.019234202
8	0.020296387
8	0.020575065
8	0.021892529
10	0.054536743
10	0.062451496
10	0.067324856
10	0.05108507
10	0.063637533
10	0.068420094
10	0.045513579
10	0.042814502
10	0.046941612
10	0.057865958
10	0.045812252
10	0.054067524
10	0.051650233
10	0.04276339
10	0.039437067
10	0.031115066
10	0.050711825
10	0.035798586
10	0.037185227
10	0.036855791
10	0.033402742
10	0.037914924
10	0.036959439
10	0.0431977
10	0.035690634
10	0.036897162
10	0.037554979
10	0.035508527
10	0.039594612
10	0.034846949
10	0.031297971
10	0.039087097
10	0.0386392
10	0.039914322
10	0.04027767
10	0.039307904
10	0.035348101
10	0.04082657
10	0.036552476
10	0.045297781
10	0.045715923
10	0.037087608
10	0.039588421
10	0.042071442
10	0.036075262
10	0.046100792
10	0.050408652
10	0.048249353
10	0.043543433
10	0.042563515
10	0.046209952
10	0.047675578
10	0.033162661
10	0.050425647
10	0.042381239
10	0.048062667
11	0.050934547
11	0.059157734
11	0.053013798
11	0.040112469
11	0.036241959
11	0.037829302
11	0.038899435
11	0.042457718
11	0.045019156
11	0.037666341
11	0.042404172
11	0.047643143
11	0.035060213
11	0.043841071
11	0.02094149
11	0.041460178
11	0.033402824
11	0.031786465
11	0.036023102
11	0.039105339
11	0.030664677
11	0.030352591
11	0.035587836
11	0.036867424
11	0.035260667
11	0.034207212
11	0.033355891
11	0.029048018
11	0.030101785
11	0.037816145
11	0.030197442
11	0.038087622
11	0.037120633
11	0.039920781
11	0.036909405
11	0.035491978
11	0.034924061
11	0.04710476
11	0.037213759
11	0.032051107
11	0.034628297
11	0.038164898
11	0.039591974
11	0.04102107
11	0.03660437
11	0.041805258
11	0.041322757
11	0.039110226
11	0.037133748
11	0.042226404
11	0.038611829
11	0.041541885
11	0.036193023
11	0.039218953
12	0.05532112
12	0.04784514
12	0.055045807
12	0.053844595
12	0.037153728
12	0.03993296
12	0.034420295
12	0.040816177
12	0.036309075
12	0.039310049
12	0.040927291
12	0.047956108
12	0.037403763
12	0.046663149
12	0.041344704
12	0.044380111
12	0.043344889
12	0.038977535
12	0.032124001
12	0.03366363
12	0.037262437
12	0.032044186
12	0.031966802
12	0.032676845
12	0.037914295
12	0.038907507
12	0.032209708
12	0.036092504
12	0.034383483
12	0.04353813
12	0.040238353
12	0.037406581
12	0.041807445
12	0.048851536
12	0.036192257
12	0.035033238
12	0.044922325
12	0.03370516
12	0.044230412
12	0.039726646
12	0.044273566
12	0.038426683
13	0.048061867
13	0.048448882
13	0.048243717
13	0.048074967
13	0.05280266
13	0.041271122
13	0.033474122
13	0.039787004
13	0.04445569
13	0.035877797
13	0.035321389
13	0.049194657
13	0.043442381
13	0.033856361
13	0.033025214
13	0.0475756
13	0.04697949
13	0.044385036
13	0.033603181
13	0.024896865
13	0.030358918
13	0.027495713
13	0.030688527
13	0.0299489
13	0.031428549
13	0.030722272
13	0.024057949
13	0.035576658
13	0.033409396
13	0.030625396
13	0.030619878
13	0.036047106
13	0.036304454
13	0.030023278
13	0.028673881
13	0.026517873
13	0.033286356
